timestamp_utc_minus_5,open,high,low,close,volume
2014-07-20 17:00,1.70866,1.70882,1.70778,1.70834,0
2014-07-20 17:15,1.70836,1.70907,1.70834,1.70873,0
2014-07-20 17:30,1.70875,1.70879,1.70764,1.70796,0
2014-07-20 17:45,1.70793,1.70812,1.70786,1.70802,0
2014-07-20 18:00,1.70804,1.70823,1.70793,1.70822,0
2014-07-20 18:15,1.70820,1.70833,1.70814,1.70825,0
2014-07-20 18:30,1.70826,1.70874,1.70825,1.70869,0
2014-07-20 18:45,1.70870,1.70878,1.70864,1.70877,0
2014-07-20 19:00,1.70876,1.70879,1.70869,1.70876,0
2014-07-20 19:15,1.70878,1.70911,1.70874,1.70896,0
2014-07-20 19:30,1.70897,1.70897,1.70859,1.70860,0
2014-07-20 19:45,1.70861,1.70879,1.70860,1.70878,0
2014-07-20 20:00,1.70874,1.70891,1.70865,1.70866,0
2014-07-20 20:15,1.70865,1.70872,1.70857,1.70859,0
2014-07-20 20:30,1.70856,1.70860,1.70835,1.70838,0
2014-07-20 20:45,1.70839,1.70853,1.70802,1.70811,0
2014-07-20 21:00,1.70812,1.70852,1.70812,1.70847,0
2014-07-20 21:15,1.70848,1.70855,1.70840,1.70853,0
2014-07-20 21:30,1.70852,1.70860,1.70843,1.70850,0
2014-07-20 21:45,1.70849,1.70877,1.70846,1.70877,0
2014-07-20 22:00,1.70878,1.70911,1.70870,1.70907,0
2014-07-20 22:15,1.70908,1.70939,1.70907,1.70939,0
2014-07-20 22:30,1.70938,1.70942,1.70928,1.70931,0
2014-07-20 22:45,1.70932,1.70947,1.70932,1.70939,0
2014-07-20 23:00,1.70940,1.70961,1.70938,1.70959,0
2014-07-20 23:15,1.70958,1.70970,1.70942,1.70943,0
2014-07-20 23:30,1.70942,1.70949,1.70928,1.70934,0
2014-07-20 23:45,1.70935,1.70959,1.70933,1.70952,0
2014-07-21 00:00,1.70953,1.70956,1.70933,1.70943,0
2014-07-21 00:15,1.70942,1.70950,1.70931,1.70934,0
2014-07-21 00:30,1.70933,1.70980,1.70932,1.70975,0
2014-07-21 00:45,1.70976,1.70980,1.70952,1.70957,0
2014-07-21 01:00,1.70954,1.70961,1.70952,1.70956,0
2014-07-21 01:15,1.70955,1.70959,1.70947,1.70955,0
2014-07-21 01:30,1.70956,1.70957,1.70938,1.70946,0
2014-07-21 01:45,1.70948,1.70948,1.70909,1.70918,0
2014-07-21 02:00,1.70920,1.70955,1.70909,1.70939,0
2014-07-21 02:15,1.70944,1.70952,1.70906,1.70920,0
2014-07-21 02:30,1.70921,1.70922,1.70863,1.70883,0
2014-07-21 02:45,1.70882,1.70910,1.70827,1.70829,0
2014-07-21 03:00,1.70828,1.70875,1.70806,1.70856,0
2014-07-21 03:15,1.70857,1.70861,1.70764,1.70764,0
2014-07-21 03:30,1.70771,1.70809,1.70698,1.70707,0
2014-07-21 03:45,1.70708,1.70740,1.70680,1.70739,0
2014-07-21 04:00,1.70738,1.70751,1.70705,1.70748,0
2014-07-21 04:15,1.70749,1.70784,1.70732,1.70756,0
2014-07-21 04:30,1.70755,1.70810,1.70714,1.70726,0
2014-07-21 04:45,1.70725,1.70784,1.70683,1.70685,0
2014-07-21 05:00,1.70686,1.70735,1.70686,1.70720,0
2014-07-21 05:15,1.70719,1.70769,1.70709,1.70744,0
2014-07-21 05:30,1.70746,1.70832,1.70736,1.70808,0
2014-07-21 05:45,1.70807,1.70902,1.70798,1.70868,0
2014-07-21 06:00,1.70867,1.70886,1.70808,1.70862,0
2014-07-21 06:15,1.70861,1.70892,1.70838,1.70881,0
2014-07-21 06:30,1.70879,1.70922,1.70821,1.70826,0
2014-07-21 06:45,1.70827,1.70834,1.70767,1.70767,0
2014-07-21 07:00,1.70766,1.70791,1.70716,1.70789,0
2014-07-21 07:15,1.70788,1.70788,1.70744,1.70783,0
2014-07-21 07:30,1.70786,1.70818,1.70757,1.70760,0
2014-07-21 07:45,1.70758,1.70763,1.70690,1.70740,0
2014-07-21 08:00,1.70739,1.70772,1.70726,1.70772,0
2014-07-21 08:15,1.70776,1.70776,1.70736,1.70737,0
2014-07-21 08:30,1.70736,1.70747,1.70702,1.70727,0
2014-07-21 08:45,1.70726,1.70754,1.70700,1.70727,0
2014-07-21 09:00,1.70726,1.70733,1.70663,1.70667,0
2014-07-21 09:15,1.70669,1.70713,1.70652,1.70669,0
2014-07-21 09:30,1.70666,1.70701,1.70656,1.70678,0
2014-07-21 09:45,1.70677,1.70681,1.70574,1.70576,0
2014-07-21 10:00,1.70581,1.70624,1.70567,1.70591,0
2014-07-21 10:15,1.70592,1.70637,1.70588,1.70589,0
2014-07-21 10:30,1.70590,1.70661,1.70569,1.70649,0
2014-07-21 10:45,1.70647,1.70663,1.70586,1.70626,0
2014-07-21 11:00,1.70630,1.70630,1.70552,1.70569,0
2014-07-21 11:15,1.70570,1.70592,1.70558,1.70570,0
2014-07-21 11:30,1.70572,1.70595,1.70544,1.70591,0
2014-07-21 11:45,1.70590,1.70659,1.70581,1.70640,0
2014-07-21 12:00,1.70641,1.70663,1.70609,1.70610,0
2014-07-21 12:15,1.70611,1.70652,1.70609,1.70650,0
2014-07-21 12:30,1.70649,1.70662,1.70638,1.70648,0
2014-07-21 12:45,1.70649,1.70668,1.70648,1.70668,0
2014-07-21 13:00,1.70667,1.70667,1.70632,1.70640,0
2014-07-21 13:15,1.70641,1.70680,1.70641,1.70661,0
2014-07-21 13:30,1.70663,1.70665,1.70624,1.70650,0
2014-07-21 13:45,1.70651,1.70663,1.70639,1.70659,0
2014-07-21 14:00,1.70660,1.70747,1.70659,1.70738,0
2014-07-21 14:15,1.70737,1.70737,1.70688,1.70699,0
2014-07-21 14:30,1.70698,1.70700,1.70676,1.70679,0
2014-07-21 14:45,1.70680,1.70733,1.70668,1.70720,0
2014-07-21 15:00,1.70714,1.70772,1.70710,1.70749,0
2014-07-21 15:15,1.70748,1.70749,1.70734,1.70738,0
2014-07-21 15:30,1.70737,1.70767,1.70730,1.70747,0
2014-07-21 15:45,1.70746,1.70775,1.70746,1.70759,0
2014-07-21 16:00,1.70760,1.70768,1.70705,1.70715,0
2014-07-21 16:15,1.70716,1.70773,1.70713,1.70741,0
2014-07-21 16:30,1.70740,1.70758,1.70739,1.70740,0
2014-07-21 16:45,1.70743,1.70746,1.70730,1.70741,0
2014-07-21 17:00,1.70743,1.70748,1.70738,1.70739,0
2014-07-21 17:15,1.70738,1.70752,1.70722,1.70725,0
2014-07-21 17:30,1.70727,1.70728,1.70721,1.70725,0
2014-07-21 17:45,1.70726,1.70737,1.70719,1.70724,0
2014-07-21 18:00,1.70723,1.70744,1.70722,1.70723,0
2014-07-21 18:15,1.70725,1.70725,1.70713,1.70717,0
2014-07-21 18:30,1.70715,1.70721,1.70703,1.70707,0
