timestamp_utc_minus_5,open,high,low,close,volume
2014-02-23 17:00,1.66272,1.66332,1.66260,1.66320,0
2014-02-23 17:15,1.66318,1.66332,1.66286,1.66312,0
2014-02-23 17:30,1.66311,1.66317,1.66278,1.66308,0
2014-02-23 17:45,1.66309,1.66312,1.66298,1.66310,0
2014-02-23 18:00,1.66305,1.66327,1.66295,1.66301,0
2014-02-23 18:15,1.66302,1.66304,1.66257,1.66294,0
2014-02-23 18:30,1.66293,1.66308,1.66270,1.66285,0
2014-02-23 18:45,1.66290,1.66318,1.66289,1.66301,0
2014-02-23 19:00,1.66303,1.66320,1.66291,1.66317,0
2014-02-23 19:15,1.66319,1.66325,1.66292,1.66315,0
2014-02-23 19:30,1.66320,1.66330,1.66313,1.66320,0
2014-02-23 19:45,1.66318,1.66340,1.66265,1.66300,0
2014-02-23 20:00,1.66302,1.66309,1.66260,1.66266,0
2014-02-23 20:15,1.66268,1.66317,1.66258,1.66308,0
2014-02-23 20:30,1.66309,1.66311,1.66270,1.66297,0
2014-02-23 20:45,1.66298,1.66309,1.66257,1.66307,0
2014-02-23 21:00,1.66304,1.66336,1.66279,1.66314,0
2014-02-23 21:15,1.66316,1.66346,1.66297,1.66311,0
2014-02-23 21:30,1.66312,1.66365,1.66306,1.66311,0
2014-02-23 21:45,1.66315,1.66339,1.66312,1.66330,0
2014-02-23 22:00,1.66332,1.66378,1.66310,1.66312,0
2014-02-23 22:15,1.66311,1.66319,1.66295,1.66312,0
2014-02-23 22:30,1.66311,1.66367,1.66310,1.66320,0
2014-02-23 22:45,1.66318,1.66377,1.66318,1.66355,0
2014-02-23 23:00,1.66352,1.66400,1.66351,1.66389,0
2014-02-23 23:15,1.66387,1.66399,1.66365,1.66370,0
2014-02-23 23:30,1.66372,1.66430,1.66372,1.66430,0
2014-02-23 23:45,1.66429,1.66439,1.66411,1.66426,0
2014-02-24 00:00,1.66428,1.66450,1.66408,1.66436,0
2014-02-24 00:15,1.66435,1.66456,1.66433,1.66450,0
2014-02-24 00:30,1.66450,1.66477,1.66438,1.66439,0
2014-02-24 00:45,1.66438,1.66460,1.66419,1.66453,0
2014-02-24 01:00,1.66452,1.66459,1.66360,1.66419,0
2014-02-24 01:15,1.66420,1.66436,1.66388,1.66393,0
2014-02-24 01:30,1.66392,1.66446,1.66383,1.66423,0
2014-02-24 01:45,1.66422,1.66460,1.66415,1.66422,0
2014-02-24 02:00,1.66423,1.66506,1.66418,1.66489,0
2014-02-24 02:15,1.66487,1.66504,1.66409,1.66473,0
2014-02-24 02:30,1.66472,1.66480,1.66379,1.66431,0
2014-02-24 02:45,1.66435,1.66440,1.66257,1.66265,0
2014-02-24 03:00,1.66264,1.66282,1.65979,1.66141,0
2014-02-24 03:15,1.66140,1.66297,1.66136,1.66275,0
2014-02-24 03:30,1.66277,1.66379,1.66270,1.66365,0
