timestamp_utc_minus_5,open,high,low,close,volume
2014-04-27 17:00,1.68036,1.68071,1.67971,1.67997,0
2014-04-27 17:15,1.67998,1.68000,1.67980,1.67989,0
2014-04-27 17:30,1.67990,1.68060,1.67989,1.68006,0
2014-04-27 17:45,1.68008,1.68062,1.67986,1.68012,0
2014-04-27 18:00,1.68015,1.68037,1.67990,1.68010,0
2014-04-27 18:15,1.68007,1.68038,1.68007,1.68010,0
2014-04-27 18:30,1.68009,1.68010,1.67978,1.67981,0
2014-04-27 18:45,1.67982,1.67987,1.67975,1.67979,0
2014-04-27 19:00,1.67977,1.68012,1.67977,1.68007,0
2014-04-27 19:15,1.68004,1.68024,1.67997,1.68024,0
2014-04-27 19:30,1.68023,1.68024,1.67981,1.67993,0
2014-04-27 19:45,1.67992,1.68053,1.67992,1.68032,0
2014-04-27 20:00,1.68035,1.68047,1.67904,1.67904,0
2014-04-27 20:15,1.67905,1.67934,1.67764,1.67808,0
2014-04-27 20:30,1.67807,1.67853,1.67776,1.67852,0
2014-04-27 20:45,1.67851,1.67851,1.67802,1.67825,0
2014-04-27 21:00,1.67826,1.67864,1.67811,1.67852,0
2014-04-27 21:15,1.67850,1.67863,1.67835,1.67853,0
2014-04-27 21:30,1.67852,1.67867,1.67847,1.67866,0
2014-04-27 21:45,1.67867,1.67884,1.67856,1.67883,0
2014-04-27 22:00,1.67882,1.67896,1.67879,1.67882,0
2014-04-27 22:15,1.67884,1.67888,1.67875,1.67875,0
2014-04-27 22:30,1.67874,1.67877,1.67867,1.67877,0
2014-04-27 22:45,1.67878,1.67898,1.67878,1.67897,0
2014-04-27 23:00,1.67896,1.67923,1.67883,1.67917,0
2014-04-27 23:15,1.67918,1.67928,1.67916,1.67925,0
2014-04-27 23:30,1.67923,1.67923,1.67891,1.67895,0
2014-04-27 23:45,1.67894,1.67900,1.67887,1.67890,0
2014-04-28 00:00,1.67891,1.67917,1.67890,1.67891,0
2014-04-28 00:15,1.67890,1.67891,1.67881,1.67883,0
2014-04-28 00:30,1.67882,1.67892,1.67869,1.67871,0
2014-04-28 00:45,1.67870,1.67879,1.67864,1.67873,0
2014-04-28 01:00,1.67868,1.67876,1.67854,1.67855,0
2014-04-28 01:15,1.67853,1.67867,1.67853,1.67865,0
2014-04-28 01:30,1.67864,1.67875,1.67852,1.67855,0
2014-04-28 01:45,1.67854,1.67878,1.67852,1.67866,0
2014-04-28 02:00,1.67867,1.67973,1.67846,1.67961,0
2014-04-28 02:15,1.67962,1.68067,1.67940,1.68025,0
2014-04-28 02:30,1.68024,1.68158,1.68024,1.68155,0
2014-04-28 02:45,1.68156,1.68239,1.68156,1.68225,0
2014-04-28 03:00,1.68229,1.68320,1.68229,1.68291,0
2014-04-28 03:15,1.68293,1.68518,1.68293,1.68460,0
2014-04-28 03:30,1.68457,1.68486,1.68382,1.68385,0
2014-04-28 03:45,1.68384,1.68482,1.68384,1.68420,0
2014-04-28 04:00,1.68422,1.68484,1.68419,1.68474,0
2014-04-28 04:15,1.68478,1.68528,1.68428,1.68450,0
2014-04-28 04:30,1.68451,1.68472,1.68410,1.68413,0
2014-04-28 04:45,1.68412,1.68438,1.68392,1.68427,0
2014-04-28 05:00,1.68426,1.68482,1.68408,1.68444,0
2014-04-28 05:15,1.68448,1.68480,1.68431,1.68460,0
2014-04-28 05:30,1.68464,1.68499,1.68388,1.68392,0
2014-04-28 05:45,1.68393,1.68506,1.68350,1.68505,0
2014-04-28 06:00,1.68508,1.68515,1.68419,1.68420,0
2014-04-28 06:15,1.68417,1.68479,1.68410,1.68420,0
2014-04-28 06:30,1.68418,1.68421,1.68376,1.68381,0
2014-04-28 06:45,1.68380,1.68438,1.68378,1.68391,0
2014-04-28 07:00,1.68386,1.68412,1.68361,1.68401,0
2014-04-28 07:15,1.68400,1.68472,1.68383,1.68424,0
2014-04-28 07:30,1.68423,1.68455,1.68384,1.68435,0
2014-04-28 07:45,1.68436,1.68444,1.68407,1.68432,0
2014-04-28 08:00,1.68433,1.68451,1.68422,1.68437,0
2014-04-28 08:15,1.68434,1.68461,1.68406,1.68439,0
2014-04-28 08:30,1.68437,1.68500,1.68402,1.68491,0
2014-04-28 08:45,1.68490,1.68566,1.68422,1.68443,0
2014-04-28 09:00,1.68441,1.68484,1.68424,1.68462,0
2014-04-28 09:15,1.68464,1.68492,1.68418,1.68420,0
2014-04-28 09:30,1.68422,1.68423,1.68322,1.68382,0
2014-04-28 09:45,1.68381,1.68395,1.68294,1.68317,0
2014-04-28 10:00,1.68313,1.68333,1.68218,1.68252,0
2014-04-28 10:15,1.68251,1.68251,1.68129,1.68158,0
2014-04-28 10:30,1.68156,1.68187,1.68129,1.68162,0
2014-04-28 10:45,1.68161,1.68171,1.68057,1.68063,0
2014-04-28 11:00,1.68064,1.68120,1.68038,1.68092,0
2014-04-28 11:15,1.68089,1.68124,1.68062,1.68092,0
2014-04-28 11:30,1.68094,1.68135,1.68075,1.68133,0
2014-04-28 11:45,1.68131,1.68137,1.68094,1.68096,0
2014-04-28 12:00,1.68094,1.68098,1.68021,1.68050,0
2014-04-28 12:15,1.68051,1.68093,1.68030,1.68037,0
2014-04-28 12:30,1.68038,1.68061,1.68021,1.68030,0
2014-04-28 12:45,1.68029,1.68029,1.67998,1.68020,0
2014-04-28 13:00,1.68021,1.68065,1.68011,1.68064,0
2014-04-28 13:15,1.68065,1.68110,1.68059,1.68093,0
2014-04-28 13:30,1.68092,1.68114,1.68051,1.68075,0
2014-04-28 13:45,1.68074,1.68085,1.67999,1.68037,0
2014-04-28 14:00,1.68038,1.68086,1.68038,1.68059,0
2014-04-28 14:15,1.68062,1.68104,1.68062,1.68086,0
2014-04-28 14:30,1.68090,1.68113,1.68051,1.68107,0
2014-04-28 14:45,1.68109,1.68121,1.68102,1.68103,0
2014-04-28 15:00,1.68104,1.68111,1.68097,1.68107,0
2014-04-28 15:15,1.68106,1.68106,1.68081,1.68089,0
2014-04-28 15:30,1.68090,1.68090,1.68037,1.68051,0
2014-04-28 15:45,1.68052,1.68092,1.68044,1.68068,0
2014-04-28 16:00,1.68067,1.68095,1.68066,1.68094,0
2014-04-28 16:15,1.68093,1.68093,1.68070,1.68076,0
2014-04-28 16:30,1.68075,1.68087,1.68047,1.68063,0
2014-04-28 16:45,1.68060,1.68083,1.68048,1.68060,0
2014-04-28 17:00,1.68057,1.68089,1.68054,1.68076,0
2014-04-28 17:15,1.68077,1.68098,1.68048,1.68084,0
2014-04-28 17:30,1.68085,1.68090,1.68073,1.68075,0
2014-04-28 17:45,1.68073,1.68081,1.68050,1.68073,0
2014-04-28 18:00,1.68072,1.68083,1.68050,1.68078,0
2014-04-28 18:15,1.68077,1.68082,1.68070,1.68074,0
2014-04-28 18:30,1.68075,1.68093,1.68069,1.68076,0
2014-04-28 18:45,1.68079,1.68088,1.68078,1.68085,0
2014-04-28 19:00,1.68084,1.68093,1.68069,1.68071,0
2014-04-28 19:15,1.68072,1.68095,1.68068,1.68078,0
2014-04-28 19:30,1.68077,1.68087,1.68068,1.68081,0
2014-04-28 19:45,1.68082,1.68083,1.68069,1.68076,0
2014-04-28 20:00,1.68075,1.68110,1.68075,1.68094,0
2014-04-28 20:15,1.68093,1.68131,1.68089,1.68128,0
2014-04-28 20:30,1.68126,1.68134,1.68123,1.68133,0
2014-04-28 20:45,1.68134,1.68142,1.68124,1.68133,0
2014-04-28 21:00,1.68135,1.68159,1.68118,1.68145,0
2014-04-28 21:15,1.68144,1.68162,1.68126,1.68161,0
2014-04-28 21:30,1.68162,1.68162,1.68118,1.68128,0
2014-04-28 21:45,1.68129,1.68145,1.68104,1.68104,0
2014-04-28 22:00,1.68102,1.68129,1.68093,1.68122,0
2014-04-28 22:15,1.68123,1.68132,1.68117,1.68120,0
2014-04-28 22:30,1.68119,1.68123,1.68117,1.68123,0
2014-04-28 22:45,1.68121,1.68127,1.68120,1.68122,0
2014-04-28 23:00,1.68121,1.68122,1.68104,1.68104,0
2014-04-28 23:15,1.68105,1.68123,1.68105,1.68122,0
2014-04-28 23:30,1.68121,1.68135,1.68121,1.68126,0
2014-04-28 23:45,1.68129,1.68144,1.68106,1.68141,0
2014-04-29 00:00,1.68143,1.68151,1.68133,1.68137,0
2014-04-29 00:15,1.68141,1.68142,1.68134,1.68141,0
2014-04-29 00:30,1.68138,1.68142,1.68130,1.68138,0
2014-04-29 00:45,1.68137,1.68141,1.68120,1.68120,0
2014-04-29 01:00,1.68114,1.68122,1.68111,1.68121,0
2014-04-29 01:15,1.68120,1.68129,1.68112,1.68121,0
2014-04-29 01:30,1.68122,1.68125,1.68112,1.68113,0
2014-04-29 01:45,1.68111,1.68142,1.68069,1.68128,0
2014-04-29 02:00,1.68129,1.68129,1.68094,1.68127,0
2014-04-29 02:15,1.68123,1.68145,1.68101,1.68127,0
2014-04-29 02:30,1.68128,1.68176,1.68120,1.68141,0
2014-04-29 02:45,1.68140,1.68275,1.68138,1.68263,0
2014-04-29 03:00,1.68264,1.68393,1.68248,1.68380,0
2014-04-29 03:15,1.68383,1.68410,1.68353,1.68391,0
2014-04-29 03:30,1.68392,1.68400,1.68357,1.68379,0
2014-04-29 03:45,1.68378,1.68398,1.68307,1.68316,0
2014-04-29 04:00,1.68305,1.68363,1.68293,1.68317,0
2014-04-29 04:15,1.68316,1.68452,1.68297,1.68348,0
2014-04-29 04:30,1.68359,1.68359,1.67913,1.68031,0
2014-04-29 04:45,1.68030,1.68081,1.67977,1.68046,0
2014-04-29 05:00,1.68047,1.68128,1.68043,1.68096,0
2014-04-29 05:15,1.68093,1.68173,1.68092,1.68128,0
2014-04-29 05:30,1.68127,1.68161,1.68115,1.68153,0
2014-04-29 05:45,1.68154,1.68189,1.68062,1.68089,0
2014-04-29 06:00,1.68090,1.68119,1.67993,1.68042,0
2014-04-29 06:15,1.68035,1.68072,1.68028,1.68069,0
2014-04-29 06:30,1.68070,1.68101,1.68047,1.68089,0
2014-04-29 06:45,1.68088,1.68089,1.68016,1.68028,0
2014-04-29 07:00,1.68026,1.68073,1.68022,1.68062,0
2014-04-29 07:15,1.68061,1.68086,1.68053,1.68079,0
2014-04-29 07:30,1.68080,1.68088,1.68058,1.68084,0
2014-04-29 07:45,1.68083,1.68123,1.68064,1.68080,0
2014-04-29 08:00,1.68079,1.68163,1.68029,1.68151,0
2014-04-29 08:15,1.68154,1.68155,1.68100,1.68104,0
2014-04-29 08:30,1.68107,1.68178,1.68095,1.68163,0
2014-04-29 08:45,1.68162,1.68310,1.68152,1.68302,0
2014-04-29 09:00,1.68303,1.68328,1.68262,1.68307,0
2014-04-29 09:15,1.68308,1.68347,1.68295,1.68305,0
2014-04-29 09:30,1.68306,1.68313,1.68257,1.68292,0
2014-04-29 09:45,1.68291,1.68328,1.68270,1.68287,0
2014-04-29 10:00,1.68288,1.68335,1.68275,1.68320,0
2014-04-29 10:15,1.68319,1.68362,1.68280,1.68349,0
2014-04-29 10:30,1.68351,1.68367,1.68284,1.68315,0
2014-04-29 10:45,1.68316,1.68450,1.68312,1.68429,0
2014-04-29 11:00,1.68425,1.68456,1.68358,1.68359,0
2014-04-29 11:15,1.68360,1.68404,1.68338,1.68341,0
2014-04-29 11:30,1.68343,1.68365,1.68250,1.68262,0
2014-04-29 11:45,1.68261,1.68277,1.68231,1.68261,0
2014-04-29 12:00,1.68262,1.68313,1.68249,1.68249,0
2014-04-29 12:15,1.68251,1.68287,1.68233,1.68248,0
2014-04-29 12:30,1.68247,1.68262,1.68234,1.68243,0
2014-04-29 12:45,1.68245,1.68251,1.68218,1.68220,0
2014-04-29 13:00,1.68212,1.68256,1.68208,1.68244,0
2014-04-29 13:15,1.68245,1.68250,1.68212,1.68232,0
2014-04-29 13:30,1.68233,1.68262,1.68222,1.68245,0
2014-04-29 13:45,1.68244,1.68252,1.68225,1.68232,0
2014-04-29 14:00,1.68233,1.68271,1.68228,1.68268,0
2014-04-29 14:15,1.68269,1.68283,1.68225,1.68268,0
2014-04-29 14:30,1.68270,1.68270,1.68247,1.68247,0
2014-04-29 14:45,1.68246,1.68299,1.68245,1.68288,0
2014-04-29 15:00,1.68290,1.68293,1.68267,1.68280,0
2014-04-29 15:15,1.68279,1.68296,1.68277,1.68283,0
2014-04-29 15:30,1.68284,1.68291,1.68276,1.68280,0
2014-04-29 15:45,1.68281,1.68282,1.68232,1.68234,0
2014-04-29 16:00,1.68237,1.68254,1.68219,1.68246,0
2014-04-29 16:15,1.68247,1.68270,1.68247,1.68260,0
2014-04-29 16:30,1.68258,1.68269,1.68246,1.68262,0
2014-04-29 16:45,1.68264,1.68277,1.68206,1.68259,0
2014-04-29 17:00,1.68262,1.68278,1.68246,1.68267,0
2014-04-29 17:15,1.68269,1.68272,1.68227,1.68245,0
2014-04-29 17:30,1.68244,1.68250,1.68220,1.68244,0
2014-04-29 17:45,1.68242,1.68261,1.68225,1.68246,0
2014-04-29 18:00,1.68245,1.68245,1.68191,1.68207,0
2014-04-29 18:15,1.68205,1.68205,1.68183,1.68194,0
2014-04-29 18:30,1.68192,1.68203,1.68185,1.68195,0
